Journal of Structural and Construction Engineering;journal;ISSN 13404202, 18818153
Academic Journal of Manufacturing Engineering;journal;ISSN 15837904
IEEE SSCI 2011: Symposium Series on Computational Intelligence - RIISS 2011: 2011 IEEE Workshop on Robotic Intelligence in Informationally Structured Space;conference and proceeding;-
SPLASH'11 Compilation - Proceedings of OOPSLA'11, Onward! 2011, GPCE'11, DLS'11, and SPLASH'11 Companion;conference and proceeding;-
Proteomics Insights;journal;ISSN 11786418
Chemical Engineering Research Bulletin;journal;ISSN 03797678, 20729510
RWW 2012 - Proceedings of the 2012 IEEE Topical Conference on Wireless Sensors and Sensor Networks, WiSNet 2012;conference and proceeding;-
Etnografica;journal;ISSN 21822891, 08736561
ICAART 2012 - Proceedings of the 4th International Conference on Agents and Artificial Intelligence;conference and proceeding;-
MobiWac'12 - Proceedings of the 10th ACM International Symposium on Mobility Management and Wireless Access;conference and proceeding;-
CoNEXT Student 2012 - Proceedings of the ACM Conference on the 2012 CoNEXT Student Workshop;conference and proceeding;-
2012 9th International ISC Conference on Information Security and Cryptology, ISCISC 2012;conference and proceeding;-
Fields Institute Monographs;book serie;ISSN 10695273
Kukila;journal;ISSN 02169223
Proceedings of the 6th European Workshop on Probabilistic Graphical Models, PGM 2012;conference and proceeding;-
Proceedings - 9th International Conference on Intelligent Environments, IE 2013;conference and proceeding;-
Digital Applications in Archaeology and Cultural Heritage;journal;ISSN 22120548
BioWireleSS 2013 - Proceedings: 2013 IEEE Topical Conference on Biomedical Wireless Technologies, Networks, and Sensing Systems - 2013 IEEE Radio and Wireless Week, RWW 2013;conference and proceeding;-
ITS 2013 - Proceedings of the 2013 ACM International Conference on Interactive Tabletops and Surfaces;conference and proceeding;-
Acta Geotechnica Slovenica;journal;ISSN 18540171
Hungarian Geographical Bulletin;journal;ISSN 20645031, 20645147
EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference;conference and proceeding;-
Pratiques Psychologiques;journal;ISSN 12691763
Archivos Argentinos de Pediatria;journal;ISSN 00040487, 03250075
Women and Therapy;journal;ISSN 15410315, 02703149
Neuropsychiatrie;journal;ISSN 09486259
Journal of Real Estate Portfolio Management;journal;ISSN 10835547
Internationale Politik und Gesellschaft;journal;ISSN 09452419
Journal of Polymer Materials;journal;ISSN 09700838, 09738622
Zhonghua fu chan ke za zhi;journal;ISSN 0529567X
Cailiao Yanjiu Xuebao/Chinese Journal of Materials Research;journal;ISSN 10053093
Industrial Engineer;journal;ISSN 1542894X
Journal of Psychology and Theology;journal;ISSN 00916471
Journal of Information Processing;journal;ISSN 03875806, 03876101
Journal of the Egyptian Society of Parasitology;journal;ISSN 11100583, 02535890
The South African journal of communication disorders. Die Suid-Afrikaanse tydskrif vir Kommunikasieafwykings;journal;ISSN 03798046
Natural Product Sciences;journal;ISSN 12263907
International Journal of Water;journal;ISSN 14656620, 17415322
Canadian journal of rural medicine : the official journal of the Society of Rural Physicians of Canada = Journal canadien de la medecine rurale : le journal officiel de la Societe de medecine rurale du Canada;journal;ISSN 1488237X, 12037796
Journal für Betriebswirtschaft;journal;ISSN 03449327
Aging Health;journal;ISSN 17455103, 1745509X
Inter-Asia Cultural Studies;journal;ISSN 14698447, 14649373
Netherlands National Law Review;journal;ISSN 17416191, 0165070X
Travaux de Linguistique;journal;ISSN 00826049
International Journal of IT Standards and Standardization Research;journal;ISSN 15393062, 15393054
Nursing leadership (Toronto, Ont.);journal;ISSN 1910622X
Comparative Literature;journal;ISSN 00104124
Vingtieme Siecle: Revue d'Histoire;journal;ISSN 02941759
International Business Management;journal;ISSN 19935250
Estudos de Linguistica Galega;journal;ISSN 18892566
Asia-Pacific Forum on Science Learning and Teaching;journal;ISSN 16094913
Acta Borealia;journal;ISSN 1503111X, 08003831
South Asian Diaspora;journal;ISSN 19438192
International Journal of Gas Turbine, Propulsion and Power Systems;journal;ISSN 18825079
Proceedings - 25th IEEE International Conference on Advanced Information Networking and Applications Workshops, WAINA 2011;conference and proceeding;-
Acta Scientiae Veterinariae;journal;ISSN 16799216, 16780345
Family Science;journal;ISSN 19424620, 19424639
Central European Journal of Urology;journal;ISSN 20804806
Proceedings of the 8th Workshop on Positioning Navigation and Communication 2011, WPNC 2011;conference and proceeding;-
International Journal of Entrepreneurial Venturing;journal;ISSN 17425360, 17425379
International Design and Test Workshop;conference and proceeding;ISSN 21620601, 2162061X
Proceedings - 10th International Conference on Machine Learning and Applications, ICMLA 2011;conference and proceeding;-
Proceedings - 2012 IEEE Symposium on Haptic Audio-Visual Environments and Games, HAVE 2012;conference and proceeding;-
Kidney Research and Clinical Practice;journal;ISSN 22119140, 22119132
PentecoStudies;journal;ISSN 18717691, 20413599
2012 7th International Conference on Integrated Power Electronics Systems, CIPS 2012;conference and proceeding;-
17th AIAA International Space Planes and Hypersonic Systems and Technologies Conference 2011;conference and proceeding;-
Administratie si Management Public;journal;ISSN 15839583
Revista Chapingo, Serie Horticultura;journal;ISSN 1027152X
41st AIAA Fluid Dynamics Conference and Exhibit;conference and proceeding;-
Proceedings of the 2013 IEEE International Workshop on Genetic and Evolutionary Fuzzy Systems, GEFS 2013 - 2013 IEEE Symposium Series on Computational Intelligence, SSCI 2013;conference and proceeding;-
Acta Gymnica;journal;ISSN 23364920, 23364912
Laser Focus World;journal;ISSN 10438092
International Journal of Mechanical Engineering Education;journal;ISSN 03064190
Physikalische Medizin Rehabilitationsmedizin Kurortmedizin;journal;ISSN 09406689
Fragmenta Floristica et Geobotanica Polonica;journal;ISSN 1640629X
Zeitschrift für Rheumatologie;journal;ISSN 14351250, 03401855
Huanjing Kexue/Environmental Science;journal;ISSN 02503301
Revista Internacional de Contaminacion Ambiental;journal;ISSN 01884999
International Energy Journal;journal;ISSN 1513718X
Irish Geography;journal;ISSN 00750778
Social Geography;journal;ISSN 17294274, 17294312
Hrvatski Geografski Glasnik;journal;ISSN 13315854
EJVES Extra;journal;ISSN 15333167
Journal of General Management;journal;ISSN 03063070
Focus on Geography;journal;ISSN 15494934
Research in Labor Economics;book serie;ISSN 01479121
Philosophy and Social Criticism;journal;ISSN 01914537
Journal of Pacific History;journal;ISSN 00223344
Anthropology of Consciousness;journal;ISSN 15563537, 10534202
Evaluation and Research in Education;journal;ISSN 09500790, 17477514
Journal of the National Science Foundation of Sri Lanka;journal;ISSN 13914588
Greece and Rome;journal;ISSN 00173835
African Identities;journal;ISSN 14725843, 14725851
Joannea - Geologie und Palaontologie;journal;ISSN 15629449
International Journal of Vegetable Science;journal;ISSN 19315260, 19315279
Journal of Intellectual Property;journal;ISSN 15599493
Odgojne znanosti/Educational Sciences;journal;ISSN 18485189, 18461204
Tanzania journal of health research;journal;ISSN 18216404
Yearbook for Traditional Music;journal;ISSN 07401558
Ethnomusicology;journal;ISSN 00141836
Iran and the Caucasus;journal;ISSN 16098498
Croatian Economic Survey;journal;ISSN 13304860, 18463878
Asian Journal of Plant Pathology;journal;ISSN 18191541
Macedonian Journal of Medical Sciences;journal;ISSN 18575773, 18575749
African Geographical Review;journal;ISSN 19376812
Freshwater Crayfish;conference and proceeding;ISSN 20764324, 20764332
World Heart Journal;journal;ISSN 15564002
Journal of Neonatal-Perinatal Medicine;journal;ISSN 19345798, 18784429
Revue de Medecine Legale;journal;ISSN 18786529
Journal of Medical Ethics and History of Medicine;journal;ISSN 20080387
Lingue e Linguaggio;journal;ISSN 17209331
Arab journal of nephrology and transplantation;journal;ISSN 1858554X
Sport History Review;journal;ISSN 10871659, 15432947
International Journal of Pharmaceutical and Clinical Research;journal;ISSN 09751556
Proceedings of the 2011 IEEE Symposium on Design and Diagnostics of Electronic Circuits and Systems, DDECS 2011;conference and proceeding;-
Proceedings - 2011 Annual SRII Global Conference, SRII 2011;conference and proceeding;-
International Journal of Autonomous and Adaptive Communications Systems;journal;ISSN 17548632, 17548640
European Psychiatric Review;journal;ISSN 17581362, 17581354
Terra Sebvs;journal;ISSN 20669143
Proceedings of the IASTED International Conference on Assistive Technologies, AT 2012;conference and proceeding;-
Proceedings of the 28th International Symposium on Automation and Robotics in Construction, ISARC 2011;conference and proceeding;-
Proceedings - IEEE-EMBS International Conference on Biomedical and Health Informatics: Global Grand Challenge of Health Informatics, BHI 2012;conference and proceeding;-
2012 11th International Conference on Environment and Electrical Engineering, EEEIC 2012 - Conference Proceedings;conference and proceeding;-
Dialogue;journal;ISSN 02428962
Proceedings of the 24th Australian Computer-Human Interaction Conference, OzCHI 2012;conference and proceeding;-
2013 International Symposium on Electromagnetic Theory, EMTS 2013 - Proceedings;conference and proceeding;-
Mathematical Engineering;book serie;ISSN 21924732, 21924740
Syria;book serie;ISSN 00397946
2013 4th European Workshop on Visual Information Processing, EUVIP 2013;conference and proceeding;-
Gain Competitive Advantage by Managing Complexity - Proceedings of the 14th International Dependency and Structure Modelling Conference, DSM 2012;conference and proceeding;-
Journal of Analytical Oncology;journal;ISSN 19277210, 19277229
Combustion, Explosion, and Shock Waves (English Translation of Fizika Goreniya i Vzryva);journal;ISSN 00105082, 15738345
Journal of Applied Aquaculture;journal;ISSN 15450805, 10454438
Library Journal;journal;ISSN 03630277
Transactions of the Institutions of Mining and Metallurgy, Section C: Mineral Processing and Extractive Metallurgy;journal;ISSN 03719553
Textile History;journal;ISSN 00404969
Radiologic Technology;journal;ISSN 00338397
Shiyou Xuebao, Shiyou Jiagong/Acta Petrolei Sinica (Petroleum Processing Section);journal;ISSN 10018719
Indian Journal of Gender Studies;journal;ISSN 09715215
Family Practice Management;journal;ISSN 10695648
Nursing times;journal;ISSN 09547762
Berichte uber Landwirtschaft;journal;ISSN 00059080
Ethnologia Europaea;journal;ISSN 04254597, 16043030
Proceedings of the Australian Software Engineering Conference, ASWEC;conference and proceeding;-
Yi chuan = Hereditas / Zhongguo yi chuan xue hui bian ji.;journal;ISSN 02539772
International Journal of Diabetes in Developing Countries;journal;ISSN 09733930
World Review of Entrepreneurship, Management and Sustainable Development;journal;ISSN 17460581, 17460573
Journal of Food Science Education;journal;ISSN 15414329
Nordisk alkohol- & narkotikatidskrift;journal;ISSN 14550725, 14586126
Heythrop Journal;journal;ISSN 00181196
Central European Geology;journal;ISSN 17882281, 17893348
Progress in Neurology and Psychiatry;journal;ISSN 13677543
English Literature in Transition, 1880-1920;journal;ISSN 00138339, 15592715
Southern Literary Journal;journal;ISSN 00384291
International Philosophical Quarterly;journal;ISSN 00190365
PET Clinics;journal;ISSN 15568598
Przeglad Gastroenterologiczny;journal;ISSN 18955770
Asian Affairs;journal;ISSN 03068374, 14771500
Pesquisa Brasileira em Odontopediatria e Clinica Integrada;journal;ISSN 19834632, 15190501
Veterinaria Mexico;journal;ISSN 03015092
Frontiers in Artificial Intelligence and Applications;book serie;ISSN 15356698, 09226389
Open Access Rheumatology: Research and Reviews;journal;ISSN 1179156X
Architectural Theory Review;journal;ISSN 17550475, 13264826
Dusunen Adam;journal;ISSN 13095749, 10188681
T and DI Congress 2011: Integrated Transportation and Development for a Better Tomorrow - Proceedings of the 1st Congress of the Transportation and Development Institute of ASCE;conference and proceeding;-
International Journal of Osteoporosis and Metabolic Disorders;journal;ISSN 19945442, 20772157
International Conference on Communications and Information Technology - Proceedings;conference and proceeding;ISSN 17924316
2011 Wireless Advanced, WiAd 2011;conference and proceeding;-
Proceedings - 2011 Symposium on Application Accelerators in High-Performance Computing, SAAHPC 2011;conference and proceeding;-
Proceedings - 5th IEEE International Conference on Semantic Computing, ICSC 2011;conference and proceeding;-
"European Microwave Week 2011: &amp;quot;Wave to the Future&amp;quot;, EuMW 2011, Conference Proceedings - 8th European Radar Conference, EuRAD 2011";conference and proceeding;-
Journal of Applied Analysis;journal;ISSN 14256908
International Journal of Psychological Research;journal;ISSN 20112084
Bogoslovni Vestnik;journal;ISSN 00065722
MobiOpp'12 - Proceedings of the 3rd ACM International Workshop on Mobile Opportunistic Networks;conference and proceeding;-
Proceedings - 2012 Technologies Applied to Electronics Teaching, TAEE 2012;conference and proceeding;-
2012 IEEE International Conference on Mechatronics and Automation, ICMA 2012;conference and proceeding;-
Economics and Policy of Energy and the Environment;journal;ISSN 22807659, 22807667
Proceedings - 15th Euromicro Conference on Digital System Design, DSD 2012;conference and proceeding;-
International Journal of Pedagogies and Learning;journal;ISSN 18334105
International Journal of Manufacturing, Materials, and Mechanical Engineering;journal;ISSN 21561672, 21561680
CoNEXT Student Workhop 2013 - Proceedings of the 2013 Workshop;conference and proceeding;-
Sports Technology;journal;ISSN 19346182, 19346190
Proceedings - 2013 12th Mexican International Conference on Artificial Intelligence, MICAI 2013;conference and proceeding;-
International Journal of COMADEM;journal;ISSN 13637681
Acta Cybernetica;journal;ISSN 0324721X
Epidemiologia e prevenzione;journal;ISSN 11209763
Archives of Psychiatry and Psychotherapy;journal;ISSN 15092046
Histoire Sociale;journal;ISSN 00182257
Berliner Journal für Soziologie;journal;ISSN 08631808
JBR-BTR : organe de la Societe royale belge de radiologie (SRBR) = orgaan van de Koninklijke Belgische Vereniging voor Radiologie (KBVR);journal;ISSN 03027430
Chinese Journal of Cardiology;journal;ISSN 02533758
Annales de Cardiologie et d'Angeiologie;journal;ISSN 00033928
Journal of the Indian Institute of Science;journal;ISSN 09704140, 00194964
Zhonghua shi yan he lin chuang bing du xue za zhi = Zhonghua shiyan he linchuang bingduxue zazhi = Chinese journal of experimental and clinical virology;journal;ISSN 10039279
Church History;journal;ISSN 00096407
British Wildlife;journal;ISSN 09580956
Giornale italiano di endodonzia;journal;ISSN 11214171
Social History;journal;ISSN 14701200, 03071022
Middle East Report;journal;ISSN 08992851
Society;journal;ISSN 01472011
Underwater Technology;journal;ISSN 17560543, 01410814
Hong Kong Journal of Emergency Medicine;journal;ISSN 10249079
Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings;conference and proceeding;ISSN 5891019, 1557170X
Proceedings of the IEEE Southwest Symposium on Image Analysis and Interpretation;conference and proceeding;-
Southern African Journal of Critical Care;journal;ISSN 15628264
Parallel and Distributed Computing, Applications and Technologies, PDCAT Proceedings;conference and proceeding;-
Urban Anthropology and Studies of Cultural Systems and World Economic Development;journal;ISSN 08946019
Proceedings Elmar - International Symposium Electronics in Marine;conference and proceeding;ISSN 13342630
"Proceedings of the ACM SIGAda Annual International Conference; SIGAda";conference and proceeding;ISSN 10943641
Entomotropica;journal;ISSN 13175262
Journal of Applied Sciences;journal;ISSN 18125654, 18125662
International Journal of Low Radiation;journal;ISSN 17419190, 14776545
Turk Geriatri Dergisi;journal;ISSN 13042947
Journal of Maritime Archaeology;journal;ISSN 15572285, 15572293
Nordic Psychology;journal;ISSN 19012276
WIT Transactions on the Built Environment;conference and proceeding;ISSN 17433509
Burlington Magazine;journal;ISSN 20449925, 00076287
Dialisis y Trasplante;journal;ISSN 18862845
Proceedings of Institution of Civil Engineers: Management, Procurement and Law;journal;ISSN 17514312, 17514304
Animation;journal;ISSN 17468477
Journal of Science Communication;journal;ISSN 18242049
Journal of International Trade Law and Policy;journal;ISSN 14770024
Sociolinguistic Studies;journal;ISSN 17508657, 17508649
Human Genomics and Proteomics;journal;ISSN 17574242
Journal of Organizational Culture, Communications and Conflict;journal;ISSN 15440508
Bulgarian Chemical Communications;journal;ISSN 08619808
Journal of Zanjan University of Medical Sciences and Health Services;journal;ISSN 16069366
Journal of Babol University of Medical Sciences;journal;ISSN 15614107
Religion and Education;journal;ISSN 15507394, 19498381
Proceedings - 2011 2nd International Conference on Intelligent Systems, Modelling and Simulation, ISMS 2011;conference and proceeding;-
Youth Theatre Journal;journal;ISSN 08929092
Conference Proceedings of the Society for Experimental Mechanics Series;conference and proceeding;ISSN 21915644
Journal of Pediatric Biochemistry;journal;ISSN 18795404, 18795390
American Periodicals;journal;ISSN 10547479
Proceedings of the 2011 6th IEEE Conference on Industrial Electronics and Applications, ICIEA 2011;conference and proceeding;-
Proceedings - 2011 5th International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing, IMIS 2011;conference and proceeding;-
Proceedings of the International Conference on Complex, Intelligent and Software Intensive Systems, CISIS 2011;conference and proceeding;-
Proceedings of the 2011 6th International ICST Conference on Cognitive Radio Oriented Wireless Networks and Communications, CROWNCOM 2011;conference and proceeding;-
2011 IEEE International Conference on Systems Biology, ISB 2011;conference and proceeding;-
International Journal of Athletic Therapy and Training;journal;ISSN 21577285
Proceedings - 2012 IEEE/ACIS 11th International Conference on Computer and Information Science, ICIS 2012;conference and proceeding;-
2012 26th Biennial Symposium on Communications, QBSC 2012;conference and proceeding;-
Proceedings of the 2012 8th International Conference on Intelligent Information Hiding and Multimedia Signal Processing, IIH-MSP 2012;conference and proceeding;-
Tubular Structures XIV - Proceedings of the 14th International Symposium on Tubular Structures, ISTS 2012;conference and proceeding;-
Proceedings - 2012 4th International Workshop on Empirical Software Engineering in Practice, IWESEP 2012;conference and proceeding;-
Proceedings - 2013 IEEE 9th International Colloquium on Signal Processing and its Applications, CSPA 2013;conference and proceeding;-
2013 Optical Interconnects Conference, OI 2013;conference and proceeding;-
Proceedings of the 2013 IEEE 19th International On-Line Testing Symposium, IOLTS 2013;conference and proceeding;-
Optical Fiber Communication Conference, OFC 2013;conference and proceeding;-
Proceedings - IEEE 12th International Symposium on Network Computing and Applications, NCA 2013;conference and proceeding;-
ITiCSE-WGR 2013 - Proceedings of the ACM Conference on Innovation and Technology in Computer Science Education;conference and proceeding;-
IEEE Symposium on Artificial Life (ALIFE);conference and proceeding;ISSN 21606374, 21606382
Dynamis;journal;ISSN 02119536
International Journal of Information Technology and Management;journal;ISSN 14614111, 17415179
East Asia;journal;ISSN 10966838
Bangladesh Journal of Botany;journal;ISSN 02535416
Silvae Genetica;journal;ISSN 00375349
Estudos Economicos;journal;ISSN 19805357, 01014161
Periodica Polytechnica, Mechanical Engineering;journal;ISSN 03246051
Proceedings of the Linnean Society of New South Wales;journal;ISSN 0370047X
Ceskoslovenska Fyziologie;journal;ISSN 12106313
EPE Journal (European Power Electronics and Drives Journal);journal;ISSN 09398368
Kuangwu Yanshi;journal;ISSN 10016872
Proceedings of the International Joint Conference on Neural Networks;conference and proceeding;-
Nutrition and Food Science;journal;ISSN 00346659
Perspectives on Labour and Income;journal;ISSN 08408750, 08434565
Advances in Accounting Behavioral Research;book serie;ISSN 14751488
International Commentary on Evidence;journal;ISSN 15544567
CESifo Forum;journal;ISSN 1615245X
Lecture Notes in Applied and Computational Mechanics;book serie;ISSN 18600816, 16137736
Biotechnologia;journal;ISSN 08607796
Interpretation;journal;ISSN 23248858, 00209635
Russian History;journal;ISSN 0094288X
Revista Mexicana de Astronomia y Astrofisica: Serie de Conferencias;conference and proceeding;ISSN 14052059
IEEE Nanotechnology Magazine;journal;ISSN 19324510
Psychiatria;journal;ISSN 17329841
Grey Journal;journal;ISSN 15741796, 1574180X
E-Learning;journal;ISSN 17418887
Biopolymers and Cell;journal;ISSN 02337657
Open Ecology Journal;journal;ISSN 18742130
Scandinavian Journal of the Old Testament;journal;ISSN 15027244, 09018328
Nonlinear Phenomena in Complex Systems;journal;ISSN 15614085, 18172458
International Journal of Pharmacy and Technology;journal;ISSN 0975766X
LSAP'11 - Proceedings of the 3rd International Workshop on Large-Scale System and Application Performance;conference and proceeding;-
International Conference on Recent Trends in Information Technology, ICRTIT 2011;conference and proceeding;-
Proceedings - 2011 IEEE International Symposium on Policies for Distributed Systems and Networks, POLICY 2011;conference and proceeding;-
Proceedings of the 2011 IEEE 1st International Network Science Workshop, NSW 2011;conference and proceeding;-
Journal of Landscape Architecture;journal;ISSN 18626033, 2164604X
International Journal of Chemical Sciences;journal;ISSN 0972768X
11th International Symposium on Communications and Information Technologies, ISCIT 2011;conference and proceeding;-
Interventional Cardiology Clinics;journal;ISSN 22117458
Journal of Acute Medicine;journal;ISSN 22115587
Proceedings - 2011 IEEE International Conferences on Internet of Things and Cyber, Physical and Social Computing, iThings/CPSCom 2011;conference and proceeding;-
Mathematics Magazine;journal;ISSN 0025570X
Proceedings of the 2011 7th International Conference on Intelligent Sensors, Sensor Networks and Information Processing, ISSNIP 2011;conference and proceeding;-
Health SA Gesondheid;journal;ISSN 10259848
Indian Journal of Community Health;journal;ISSN 09717587, 22489509
Indian Journal of Surgical Oncology;journal;ISSN 09757651, 09766952
Archeological Papers of the American Anthropological Association;book serie;ISSN 1551823X
Dyna (Spain);journal;ISSN 00127361
WPNC'12 - Proceedings of the 2012 9th Workshop on Positioning, Navigation and Communication;conference and proceeding;-
SECRYPT 2012 - Proceedings of the International Conference on Security and Cryptography;conference and proceeding;-
Proceedings - IEEE 6th International Conference on Semantic Computing, ICSC 2012;conference and proceeding;-
Proceedings of the 2012 IEEE International Symposium on Radio-Frequency Integration Technology, RFIT 2012;conference and proceeding;-
Ancient Philosophy;journal;ISSN 07402007, 21544689
Proceedings of the 2013 IFIP/IEEE International Symposium on Integrated Network Management, IM 2013;conference and proceeding;-
Proceedings of the 2013 IEEE Workshop on Memetic Computing, MC 2013 - 2013 IEEE Symposium Series on Computational Intelligence, SSCI 2013;conference and proceeding;-
International Arabic Journal of Antimicrobial Agents;journal;ISSN 21749094
Journal of Musculoskeletal Pain;journal;ISSN 15407012, 10582452
Journal of Harbin Institute of Technology (New Series);journal;ISSN 10059113
Psychologist;journal;ISSN 09528229
International Journal of Environment and Sustainable Development;journal;ISSN 14746778, 14787466
Taiwan Journal of Forest Science;journal;ISSN 10264469
The Indian journal of chest diseases & allied sciences;journal;ISSN 03779343
Nursing New Zealand (Wellington, N.Z. : 1995);journal;ISSN 11732032
Physical and Occupational Therapy in Geriatrics;journal;ISSN 02703181, 15413152
Proceedings of the SICE Annual Conference;conference and proceeding;-
Art Bulletin;journal;ISSN 00043079
Z Zagadnien Nauk Sadowych;journal;ISSN 12307483
WSEAS Transactions on Circuits and Systems;journal;ISSN 11092734
Beijing Gongye Daxue Xuebao / Journal of Beijing University of Technology;journal;ISSN 02540037
Obere Extremitat;journal;ISSN 18626599
Modern Italy;journal;ISSN 13532944, 14699877
Humanomics;journal;ISSN 08288666
Jezik in Slovstvo;journal;ISSN 00216933, 15813754
Chemical Product and Process Modeling;journal;ISSN 19342659, 21946159
Applied Bionics and Biomechanics;journal;ISSN 11762322
International Journal of Embedded Systems;journal;ISSN 17411076, 17411068
Thai Journal of Veterinary Medicine;journal;ISSN 01256491
Life Science Journal;journal;ISSN 10978135
Asian Journal of Clinical Nutrition;journal;ISSN 19921470
Kuram ve Uygulamada Egitim Bilimleri;journal;ISSN 13030485
Research Journal of Pharmaceutical, Biological and Chemical Sciences;journal;ISSN 09758585
Current Neurobiology;journal;ISSN 09761705, 09759042
Proceedings of the 1st ACM International Conference on Multimedia Retrieval, ICMR'11;conference and proceeding;-
2011 International Conference on Networking, Sensing and Control, ICNSC 2011;conference and proceeding;-
AKCE International Journal of Graphs and Combinatorics;journal;ISSN 09728600
Proceedings - 2011 1st IEEE International Conference on Healthcare Informatics, Imaging and Systems Biology, HISB 2011;conference and proceeding;-
Computer-Supported Collaborative Learning Conference, CSCL;conference and proceeding;ISSN 15734552
Historia (Chile);journal;ISSN 00732435
Proceedings - 2012 International Symposium on Biometrics and Security Technologies, ISBAST 2012;conference and proceeding;-
2012 3rd International Workshop on Emerging Trends in Software Metrics, WETSoM 2012 - Proceedings;conference and proceeding;-
2012 35th International Conference on Telecommunications and Signal Processing, TSP 2012 - Proceedings;conference and proceeding;-
2012 IEEE International Conference on Vehicular Electronics and Safety, ICVES 2012;conference and proceeding;-
PE-WASUN'12 - Proceedings of the 9th ACM Symposium on Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks;conference and proceeding;-
Proceedings - 2012 11th International Symposium on Parallel and Distributed Computing, ISPDC 2012;conference and proceeding;-
BuildSys 2011 - Proceedings of the 3rd ACM Workshop on Embedded Sensing Systems for Energy-Efficiency in Buildings, Held in Conjunction with ACM SenSys 2011;conference and proceeding;-
Diagnostyka;journal;ISSN 16416414
Far East Journal of Electronics and Communications;journal;ISSN 09737006
Proceedings of the 2nd Workshop on Data Analytics in the Cloud, DanaC 2013 - In Conjunction with ACM SIGMOD/PODS Conference;conference and proceeding;-
2013 IEEE Conference on Information and Communication Technologies, ICT 2013;conference and proceeding;-
2013 International Conference on Compound Semiconductor Manufacturing Technology, CS MANTECH 2013;conference and proceeding;-
Proceedings - 39th Euromicro Conference Series on Software Engineering and Advanced Applications, SEAA 2013;conference and proceeding;-
MSWiM 2013 - Proceedings of the 16th ACM International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems;conference and proceeding;-
Proceedings - IEEE 10th International Conference on Ubiquitous Intelligence and Computing, UIC 2013 and IEEE 10th International Conference on Autonomic and Trusted Computing, ATC 2013;conference and proceeding;-
Journal of Information Ethics;journal;ISSN 10619321
Gruppendynamik und Organisationsberatung;journal;ISSN 16187849
Australian Journal of Politics and History;journal;ISSN 00049522, 14678497
Klinik Psikofarmakoloji Bulteni;journal;ISSN 13029657, 10177833
Proceedings of the Annual Reliability and Maintainability Symposium;conference and proceeding;ISSN 0149144X
Vojnosanitetski Pregled;journal;ISSN 00428450
International Quarterly of Community Health Education;journal;ISSN 15413519, 0272684X
Dianzi Keji Daxue Xuebao/Journal of the University of Electronic Science and Technology of China;journal;ISSN 10010548
Acta Gastroenterologica Latinoamericana;journal;ISSN 03009033
Revista de Obstetricia y Ginecologia de Venezuela;journal;ISSN 00487732
Journal of dental hygiene : JDH / American Dental Hygienists' Association;journal;ISSN 1043254X, 15530205
Yerbilimleri/ Earth Sciences;journal;ISSN 13012894
Art History;journal;ISSN 14678365, 01416790
Flora Mediterranea;journal;ISSN 11204052
IEEE Radiation Effects Data Workshop;conference and proceeding;-
Groupwork;journal;ISSN 0951824X
Journal of Biological Sciences;journal;ISSN 18125719, 17273048
International Journal of Business Intelligence and Data Mining;journal;ISSN 17438187, 17438195
Japanese Studies;journal;ISSN 10371397
Intellectual Discourse;journal;ISSN 01284878
Korean Journal of Microbiology;journal;ISSN 04402413
Biochemistry, Supplemental Series A;journal;ISSN 19907478
Journal of Cell and Molecular Biology;journal;ISSN 13033646, 13060961, 13033546
Revista Argentina de Clinica Psicologica;journal;ISSN 03276716
Acta Archaeologica;journal;ISSN 0065101X, 16000390
Science-Fiction Studies;journal;ISSN 00917729
Yingyong Kexue Xuebao/Journal of Applied Sciences;journal;ISSN 02558297
Integrative Medicine Insights;journal;ISSN 11773936
Zeitschrift fur Neuropsychologie;journal;ISSN 1016264X
Journal of Urban and Environmental Engineering;journal;ISSN 19823932
Sensors and Transducers;journal;ISSN 17265479
American Journal of Drug Discovery and Development;journal;ISSN 21504296, 2150427X
International Journal of Current Pharmaceutical Review and Research;journal;ISSN 0976822X
Air, Soil and Water Research;journal;ISSN 11786221
IEEE SSCI 2011 - Symposium Series on Computational Intelligence - MCDM 2011: 2011 IEEE Symposium on Computational Intelligence in Multicriteria Decision-Making;conference and proceeding;-
Open Mathematics Journal;journal;ISSN 18741177
MM'11 - Proceedings of the 2011 ACM Multimedia Conference and Co-Located Workshops - Multimedia in Forensics and Intelligence Workshop, MiFor'11;conference and proceeding;-
2011 5th Malaysian Conference in Software Engineering, MySEC 2011;conference and proceeding;-
Iran Occupational Health;journal;ISSN 17355133
Australasian Journal of Information Systems;journal;ISSN 14498618, 10397841
2012 IEEE International Conference on Computational Photography, ICCP 2012;conference and proceeding;-
2012 1st International Workshop on European Software Services and Systems Research - Results and Challenges, S-Cube 2012 - Proceedings;conference and proceeding;-
Human Geographies;journal;ISSN 18436587, 20672284
Proceedings - 2012 IEEE/IPSJ 12th International Symposium on Applications and the Internet, SAINT 2012;conference and proceeding;-
2012 International Conference on Synthesis, Modeling, Analysis and Simulation Methods and Applications to Circuit Design, SMACD 2012;conference and proceeding;-
